tripmode,tourmode,purpose,value,grp_var
8,Walk-Transit,jdisc,0,jdisctourmode6
9,Walk-Transit,jdisc,0,jdisctourmode6
1,PNR-Transit,jdisc,0,jdisctourmode7
2,PNR-Transit,jdisc,0,jdisctourmode7
3,PNR-Transit,jdisc,0,jdisctourmode7
4,PNR-Transit,jdisc,0,jdisctourmode7
5,PNR-Transit,jdisc,0,jdisctourmode7
6,PNR-Transit,jdisc,0,jdisctourmode7
7,PNR-Transit,jdisc,0,jdisctourmode7
8,PNR-Transit,jdisc,0,jdisctourmode7
9,PNR-Transit,jdisc,0,jdisctourmode7
1,KNR-Transit,jdisc,0,jdisctourmode8
2,KNR-Transit,jdisc,0,jdisctourmode8
3,KNR-Transit,jdisc,0,jdisctourmode8
4,KNR-Transit,jdisc,0,jdisctourmode8
5,KNR-Transit,jdisc,0,jdisctourmode8
6,KNR-Transit,jdisc,0,jdisctourmode8
7,KNR-Transit,jdisc,0,jdisctourmode8
8,KNR-Transit,jdisc,0,jdisctourmode8
9,KNR-Transit,jdisc,0,jdisctourmode8
1,School Bus,jdisc,0,jdisctourmode9
2,School Bus,jdisc,0,jdisctourmode9
3,School Bus,jdisc,0,jdisctourmode9
4,School Bus,jdisc,0,jdisctourmode9
5,School Bus,jdisc,0,jdisctourmode9
6,School Bus,jdisc,0,jdisctourmode9
7,School Bus,jdisc,0,jdisctourmode9
8,School Bus,jdisc,0,jdisctourmode9
9,School Bus,jdisc,0,jdisctourmode9
1,Total,jdisc,66.02,jdiscTotal
2,Total,jdisc,113637.1959,jdiscTotal
3,Total,jdisc,58657.59071,jdiscTotal
4,Total,jdisc,20003.82682,jdiscTotal
5,Total,jdisc,156.0219138,jdiscTotal
6,Total,jdisc,0,jdiscTotal
7,Total,jdisc,0,jdiscTotal
8,Total,jdisc,0,jdiscTotal
9,Total,jdisc,0,jdiscTotal
1,Auto SOV,atwork,249049.9016,atworktourmode1
2,Auto SOV,atwork,0,atworktourmode1
3,Auto SOV,atwork,0,atworktourmode1
4,Auto SOV,atwork,5937.186515,atworktourmode1
5,Auto SOV,atwork,0,atworktourmode1
6,Auto SOV,atwork,0,atworktourmode1
7,Auto SOV,atwork,0,atworktourmode1
8,Auto SOV,atwork,0,atworktourmode1
9,Auto SOV,atwork,0,atworktourmode1
1,Auto 2 Person,atwork,8981.000119,atworktourmode2
2,Auto 2 Person,atwork,62370.14098,atworktourmode2
3,Auto 2 Person,atwork,0,atworktourmode2
4,Auto 2 Person,atwork,957.276695,atworktourmode2
5,Auto 2 Person,atwork,0,atworktourmode2
6,Auto 2 Person,atwork,0,atworktourmode2
7,Auto 2 Person,atwork,0,atworktourmode2
8,Auto 2 Person,atwork,0,atworktourmode2
9,Auto 2 Person,atwork,0,atworktourmode2
1,Auto 3+ Person,atwork,1669.828022,atworktourmode3
2,Auto 3+ Person,atwork,3731.950382,atworktourmode3
3,Auto 3+ Person,atwork,26434.38706,atworktourmode3
4,Auto 3+ Person,atwork,1512.11965,atworktourmode3
5,Auto 3+ Person,atwork,0,atworktourmode3
6,Auto 3+ Person,atwork,0,atworktourmode3
7,Auto 3+ Person,atwork,0,atworktourmode3
8,Auto 3+ Person,atwork,0,atworktourmode3
9,Auto 3+ Person,atwork,0,atworktourmode3
1,Walk,atwork,0,atworktourmode4
2,Walk,atwork,0,atworktourmode4
3,Walk,atwork,0,atworktourmode4
4,Walk,atwork,83344.06668,atworktourmode4
5,Walk,atwork,0,atworktourmode4
6,Walk,atwork,0,atworktourmode4
7,Walk,atwork,0,atworktourmode4
8,Walk,atwork,0,atworktourmode4
9,Walk,atwork,0,atworktourmode4
1,Bike/Moped,atwork,0,atworktourmode5
2,Bike/Moped,atwork,0,atworktourmode5
3,Bike/Moped,atwork,0,atworktourmode5
4,Bike/Moped,atwork,42.84506667,atworktourmode5
5,Bike/Moped,atwork,1812.322373,atworktourmode5
6,Bike/Moped,atwork,0,atworktourmode5
7,Bike/Moped,atwork,0,atworktourmode5
8,Bike/Moped,atwork,0,atworktourmode5
9,Bike/Moped,atwork,0,atworktourmode5
1,Walk-Transit,atwork,1.08075646,atworktourmode6
2,Walk-Transit,atwork,2.873168491,atworktourmode6
3,Walk-Transit,atwork,1.077315611,atworktourmode6
4,Walk-Transit,atwork,361.1376491,atworktourmode6
5,Walk-Transit,atwork,0,atworktourmode6
6,Walk-Transit,atwork,1511.8654,atworktourmode6
7,Walk-Transit,atwork,0,atworktourmode6
8,Walk-Transit,atwork,0,atworktourmode6
9,Walk-Transit,atwork,0,atworktourmode6
1,PNR-Transit,atwork,0,atworktourmode7
2,PNR-Transit,atwork,0,atworktourmode7
3,PNR-Transit,atwork,0,atworktourmode7
4,PNR-Transit,atwork,0,atworktourmode7
5,PNR-Transit,atwork,0,atworktourmode7
6,PNR-Transit,atwork,0,atworktourmode7
7,PNR-Transit,atwork,104.61077,atworktourmode7
8,PNR-Transit,atwork,0,atworktourmode7
9,PNR-Transit,atwork,0,atworktourmode7
1,KNR-Transit,atwork,0,atworktourmode8
2,KNR-Transit,atwork,0,atworktourmode8
3,KNR-Transit,atwork,0,atworktourmode8
4,KNR-Transit,atwork,0,atworktourmode8
5,KNR-Transit,atwork,0,atworktourmode8
6,KNR-Transit,atwork,0,atworktourmode8
7,KNR-Transit,atwork,0,atworktourmode8
8,KNR-Transit,atwork,0,atworktourmode8
9,KNR-Transit,atwork,0,atworktourmode8
1,School Bus,atwork,0,atworktourmode9
2,School Bus,atwork,0,atworktourmode9
3,School Bus,atwork,0,atworktourmode9
4,School Bus,atwork,22.37056,atworktourmode9
5,School Bus,atwork,0,atworktourmode9
6,School Bus,atwork,0,atworktourmode9
7,School Bus,atwork,0,atworktourmode9
8,School Bus,atwork,0,atworktourmode9
9,School Bus,atwork,48.40592,atworktourmode9
1,Total,atwork,259701.8105,atworkTotal
2,Total,atwork,66104.96453,atworkTotal
3,Total,atwork,26435.46438,atworkTotal
4,Total,atwork,92177.00281,atworkTotal
5,Total,atwork,1812.322373,atworkTotal
6,Total,atwork,1511.8654,atworkTotal
7,Total,atwork,104.61077,atworkTotal
8,Total,atwork,0,atworkTotal
9,Total,atwork,48.40592,atworkTotal
1,Auto SOV,total,4245922.172,totaltourmode1
2,Auto SOV,total,0,totaltourmode1
3,Auto SOV,total,0,totaltourmode1
4,Auto SOV,total,150872.5976,totaltourmode1
5,Auto SOV,total,0,totaltourmode1
6,Auto SOV,total,0,totaltourmode1
7,Auto SOV,total,0,totaltourmode1
8,Auto SOV,total,0,totaltourmode1
9,Auto SOV,total,0,totaltourmode1
1,Auto 2 Person,total,894276.3584,totaltourmode2
2,Auto 2 Person,total,2728025.257,totaltourmode2
3,Auto 2 Person,total,0,totaltourmode2
4,Auto 2 Person,total,86738.16086,totaltourmode2
5,Auto 2 Person,total,0,totaltourmode2
6,Auto 2 Person,total,0,totaltourmode2
7,Auto 2 Person,total,0,totaltourmode2
8,Auto 2 Person,total,0,totaltourmode2
9,Auto 2 Person,total,0,totaltourmode2
1,Auto 3+ Person,total,439878.12,totaltourmode3
2,Auto 3+ Person,total,614016.5777,totaltourmode3
3,Auto 3+ Person,total,2830909.443,totaltourmode3
4,Auto 3+ Person,total,89007.86806,totaltourmode3
5,Auto 3+ Person,total,0,totaltourmode3
6,Auto 3+ Person,total,0,totaltourmode3
7,Auto 3+ Person,total,0,totaltourmode3
8,Auto 3+ Person,total,0,totaltourmode3
9,Auto 3+ Person,total,0,totaltourmode3
1,Walk,total,0,totaltourmode4
2,Walk,total,0,totaltourmode4
3,Walk,total,0,totaltourmode4
4,Walk,total,695237.2538,totaltourmode4
5,Walk,total,0,totaltourmode4
6,Walk,total,0,totaltourmode4
7,Walk,total,0,totaltourmode4
8,Walk,total,0,totaltourmode4
9,Walk,total,0,totaltourmode4
1,Bike/Moped,total,19027.71873,totaltourmode5
2,Bike/Moped,total,13030.81474,totaltourmode5
3,Bike/Moped,total,3313.76032,totaltourmode5
4,Bike/Moped,total,4404.03558,totaltourmode5
5,Bike/Moped,total,109504.834,totaltourmode5
6,Bike/Moped,total,0,totaltourmode5
7,Bike/Moped,total,0,totaltourmode5
8,Bike/Moped,total,0,totaltourmode5
9,Bike/Moped,total,0,totaltourmode5
1,Walk-Transit,total,12219.72436,totaltourmode6
2,Walk-Transit,total,19243.64425,totaltourmode6
3,Walk-Transit,total,9465.798462,totaltourmode6
4,Walk-Transit,total,49474.8011,totaltourmode6
5,Walk-Transit,total,727.1087175,totaltourmode6
6,Walk-Transit,total,253350.6838,totaltourmode6
7,Walk-Transit,total,0,totaltourmode6
8,Walk-Transit,total,0,totaltourmode6
9,Walk-Transit,total,2337.639013,totaltourmode6
1,PNR-Transit,total,3156.291882,totaltourmode7
2,PNR-Transit,total,4537.817052,totaltourmode7
3,PNR-Transit,total,879.0914992,totaltourmode7
4,PNR-Transit,total,2642.139629,totaltourmode7
5,PNR-Transit,total,23.65563957,totaltourmode7
6,PNR-Transit,total,3542.549579,totaltourmode7
7,PNR-Transit,total,13424.42563,totaltourmode7
8,PNR-Transit,total,127.8424471,totaltourmode7
9,PNR-Transit,total,0,totaltourmode7
1,KNR-Transit,total,4468.441646,totaltourmode8
2,KNR-Transit,total,9300.24959,totaltourmode8
3,KNR-Transit,total,9402.7649,totaltourmode8
4,KNR-Transit,total,6271.344392,totaltourmode8
5,KNR-Transit,total,0,totaltourmode8
6,KNR-Transit,total,8473.50173,totaltourmode8
7,KNR-Transit,total,0,totaltourmode8
8,KNR-Transit,total,14865.83409,totaltourmode8
9,KNR-Transit,total,0,totaltourmode8
1,School Bus,total,467.83034,totaltourmode9
2,School Bus,total,1587.469388,totaltourmode9
3,School Bus,total,3441.825438,totaltourmode9
4,School Bus,total,355.38728,totaltourmode9
5,School Bus,total,91.5968,totaltourmode9
6,School Bus,total,0,totaltourmode9
7,School Bus,total,0,totaltourmode9
8,School Bus,total,0,totaltourmode9
9,School Bus,total,26875.90158,totaltourmode9
1,Total,total,5189296.863,totalTotal
2,Total,total,2362404.349,totalTotal
3,Total,total,2021891.675,totalTotal
4,Total,total,904063.3917,totalTotal
5,Total,total,105074.8124,totalTotal
6,Total,total,213103.8673,totalTotal
7,Total,total,8692.53218,totalTotal
8,Total,total,14785.88138,totalTotal
9,Total,total,29004.65672,totalTotal
