trip_mode,tour_mode,purpose,value
07: E-Scooter,12: Taxi,6: Individual Discretionary,0
06: E-Bike,12: Taxi,6: Individual Discretionary,0
01: SOV,13: TNC Single,6: Individual Discretionary,0
02: Shared Ride 2,13: TNC Single,6: Individual Discretionary,0
03: Shared Ride 3+,13: TNC Single,6: Individual Discretionary,0
04: Walk,13: TNC Single,6: Individual Discretionary,2811.122057
05: Bike,13: TNC Single,6: Individual Discretionary,0
08: Walk to Transit,13: TNC Single,6: Individual Discretionary,0
09: PNR to Transit,13: TNC Single,6: Individual Discretionary,0
10: KNR to Transit,13: TNC Single,6: Individual Discretionary,0
11: TNC to Transit,13: TNC Single,6: Individual Discretionary,0
12: Taxi,13: TNC Single,6: Individual Discretionary,0
13: TNC Single,13: TNC Single,6: Individual Discretionary,3675.282712
14: TNC Shared,13: TNC Single,6: Individual Discretionary,0
15: School Bus,13: TNC Single,6: Individual Discretionary,0
07: E-Scooter,13: TNC Single,6: Individual Discretionary,2102.110226
06: E-Bike,13: TNC Single,6: Individual Discretionary,0
01: SOV,14: TNC Shared,6: Individual Discretionary,0
02: Shared Ride 2,14: TNC Shared,6: Individual Discretionary,0
03: Shared Ride 3+,14: TNC Shared,6: Individual Discretionary,0
04: Walk,14: TNC Shared,6: Individual Discretionary,0
05: Bike,14: TNC Shared,6: Individual Discretionary,0
08: Walk to Transit,14: TNC Shared,6: Individual Discretionary,0
09: PNR to Transit,14: TNC Shared,6: Individual Discretionary,0
10: KNR to Transit,14: TNC Shared,6: Individual Discretionary,0
11: TNC to Transit,14: TNC Shared,6: Individual Discretionary,0
12: Taxi,14: TNC Shared,6: Individual Discretionary,0
13: TNC Single,14: TNC Shared,6: Individual Discretionary,0
14: TNC Shared,14: TNC Shared,6: Individual Discretionary,0
15: School Bus,14: TNC Shared,6: Individual Discretionary,0
07: E-Scooter,14: TNC Shared,6: Individual Discretionary,0
06: E-Bike,14: TNC Shared,6: Individual Discretionary,0
01: SOV,15: School Bus,6: Individual Discretionary,0
02: Shared Ride 2,15: School Bus,6: Individual Discretionary,0
03: Shared Ride 3+,15: School Bus,6: Individual Discretionary,0
04: Walk,15: School Bus,6: Individual Discretionary,0
05: Bike,15: School Bus,6: Individual Discretionary,0
08: Walk to Transit,15: School Bus,6: Individual Discretionary,0
09: PNR to Transit,15: School Bus,6: Individual Discretionary,0
10: KNR to Transit,15: School Bus,6: Individual Discretionary,0
11: TNC to Transit,15: School Bus,6: Individual Discretionary,0
12: Taxi,15: School Bus,6: Individual Discretionary,0
13: TNC Single,15: School Bus,6: Individual Discretionary,0
14: TNC Shared,15: School Bus,6: Individual Discretionary,0
15: School Bus,15: School Bus,6: Individual Discretionary,0
07: E-Scooter,15: School Bus,6: Individual Discretionary,0
06: E-Bike,15: School Bus,6: Individual Discretionary,0
01: SOV,07: E-Scooter,6: Individual Discretionary,0
02: Shared Ride 2,07: E-Scooter,6: Individual Discretionary,0
03: Shared Ride 3+,07: E-Scooter,6: Individual Discretionary,0
04: Walk,07: E-Scooter,6: Individual Discretionary,0
05: Bike,07: E-Scooter,6: Individual Discretionary,0
08: Walk to Transit,07: E-Scooter,6: Individual Discretionary,0
09: PNR to Transit,07: E-Scooter,6: Individual Discretionary,0
10: KNR to Transit,07: E-Scooter,6: Individual Discretionary,0
11: TNC to Transit,07: E-Scooter,6: Individual Discretionary,0
12: Taxi,07: E-Scooter,6: Individual Discretionary,0
13: TNC Single,07: E-Scooter,6: Individual Discretionary,0
14: TNC Shared,07: E-Scooter,6: Individual Discretionary,0
15: School Bus,07: E-Scooter,6: Individual Discretionary,0
07: E-Scooter,07: E-Scooter,6: Individual Discretionary,1442.006831
06: E-Bike,07: E-Scooter,6: Individual Discretionary,0
01: SOV,06: E-Bike,6: Individual Discretionary,11.10225226
02: Shared Ride 2,06: E-Bike,6: Individual Discretionary,0
03: Shared Ride 3+,06: E-Bike,6: Individual Discretionary,0
04: Walk,06: E-Bike,6: Individual Discretionary,11.10225226
05: Bike,06: E-Bike,6: Individual Discretionary,1088.215158
08: Walk to Transit,06: E-Bike,6: Individual Discretionary,0
09: PNR to Transit,06: E-Bike,6: Individual Discretionary,0
10: KNR to Transit,06: E-Bike,6: Individual Discretionary,0
11: TNC to Transit,06: E-Bike,6: Individual Discretionary,0
12: Taxi,06: E-Bike,6: Individual Discretionary,0
13: TNC Single,06: E-Bike,6: Individual Discretionary,0
14: TNC Shared,06: E-Bike,6: Individual Discretionary,0
15: School Bus,06: E-Bike,6: Individual Discretionary,0
07: E-Scooter,06: E-Bike,6: Individual Discretionary,0
06: E-Bike,06: E-Bike,6: Individual Discretionary,2258.446947
01: SOV,01: SOV,7: Joint Maintenance,0
02: Shared Ride 2,01: SOV,7: Joint Maintenance,0
03: Shared Ride 3+,01: SOV,7: Joint Maintenance,0
04: Walk,01: SOV,7: Joint Maintenance,0
05: Bike,01: SOV,7: Joint Maintenance,0
08: Walk to Transit,01: SOV,7: Joint Maintenance,0
09: PNR to Transit,01: SOV,7: Joint Maintenance,0
10: KNR to Transit,01: SOV,7: Joint Maintenance,0
11: TNC to Transit,01: SOV,7: Joint Maintenance,0
12: Taxi,01: SOV,7: Joint Maintenance,0
13: TNC Single,01: SOV,7: Joint Maintenance,0
14: TNC Shared,01: SOV,7: Joint Maintenance,0
15: School Bus,01: SOV,7: Joint Maintenance,0
07: E-Scooter,01: SOV,7: Joint Maintenance,0
06: E-Bike,01: SOV,7: Joint Maintenance,0
01: SOV,02: Shared Ride 2,7: Joint Maintenance,0
02: Shared Ride 2,02: Shared Ride 2,7: Joint Maintenance,187705.9458
03: Shared Ride 3+,02: Shared Ride 2,7: Joint Maintenance,0
04: Walk,02: Shared Ride 2,7: Joint Maintenance,2219.946724
05: Bike,02: Shared Ride 2,7: Joint Maintenance,0
08: Walk to Transit,02: Shared Ride 2,7: Joint Maintenance,0
09: PNR to Transit,02: Shared Ride 2,7: Joint Maintenance,0
10: KNR to Transit,02: Shared Ride 2,7: Joint Maintenance,0
11: TNC to Transit,02: Shared Ride 2,7: Joint Maintenance,0
12: Taxi,02: Shared Ride 2,7: Joint Maintenance,0
13: TNC Single,02: Shared Ride 2,7: Joint Maintenance,0
14: TNC Shared,02: Shared Ride 2,7: Joint Maintenance,0
15: School Bus,02: Shared Ride 2,7: Joint Maintenance,0
07: E-Scooter,02: Shared Ride 2,7: Joint Maintenance,0
06: E-Bike,02: Shared Ride 2,7: Joint Maintenance,0
01: SOV,03: Shared Ride 3+,7: Joint Maintenance,0
02: Shared Ride 2,03: Shared Ride 3+,7: Joint Maintenance,1053.241284
03: Shared Ride 3+,03: Shared Ride 3+,7: Joint Maintenance,46956.70599
04: Walk,03: Shared Ride 3+,7: Joint Maintenance,0
05: Bike,03: Shared Ride 3+,7: Joint Maintenance,0
08: Walk to Transit,03: Shared Ride 3+,7: Joint Maintenance,0
09: PNR to Transit,03: Shared Ride 3+,7: Joint Maintenance,0
10: KNR to Transit,03: Shared Ride 3+,7: Joint Maintenance,0
11: TNC to Transit,03: Shared Ride 3+,7: Joint Maintenance,0
12: Taxi,03: Shared Ride 3+,7: Joint Maintenance,0
13: TNC Single,03: Shared Ride 3+,7: Joint Maintenance,0
14: TNC Shared,03: Shared Ride 3+,7: Joint Maintenance,0
15: School Bus,03: Shared Ride 3+,7: Joint Maintenance,0
07: E-Scooter,03: Shared Ride 3+,7: Joint Maintenance,0
06: E-Bike,03: Shared Ride 3+,7: Joint Maintenance,0
01: SOV,04: Walk,7: Joint Maintenance,0
02: Shared Ride 2,04: Walk,7: Joint Maintenance,160.2382726
03: Shared Ride 3+,04: Walk,7: Joint Maintenance,0
04: Walk,04: Walk,7: Joint Maintenance,22723.88136
05: Bike,04: Walk,7: Joint Maintenance,0
08: Walk to Transit,04: Walk,7: Joint Maintenance,0
09: PNR to Transit,04: Walk,7: Joint Maintenance,0
10: KNR to Transit,04: Walk,7: Joint Maintenance,0
11: TNC to Transit,04: Walk,7: Joint Maintenance,0
12: Taxi,04: Walk,7: Joint Maintenance,0
13: TNC Single,04: Walk,7: Joint Maintenance,0
14: TNC Shared,04: Walk,7: Joint Maintenance,0
15: School Bus,04: Walk,7: Joint Maintenance,0
07: E-Scooter,04: Walk,7: Joint Maintenance,0
06: E-Bike,04: Walk,7: Joint Maintenance,0
01: SOV,05: Bike,7: Joint Maintenance,0
02: Shared Ride 2,05: Bike,7: Joint Maintenance,0
03: Shared Ride 3+,05: Bike,7: Joint Maintenance,0
04: Walk,05: Bike,7: Joint Maintenance,0
05: Bike,05: Bike,7: Joint Maintenance,5012.745743
08: Walk to Transit,05: Bike,7: Joint Maintenance,0
09: PNR to Transit,05: Bike,7: Joint Maintenance,0
10: KNR to Transit,05: Bike,7: Joint Maintenance,0
11: TNC to Transit,05: Bike,7: Joint Maintenance,0
12: Taxi,05: Bike,7: Joint Maintenance,0
13: TNC Single,05: Bike,7: Joint Maintenance,0
14: TNC Shared,05: Bike,7: Joint Maintenance,0
15: School Bus,05: Bike,7: Joint Maintenance,0
07: E-Scooter,05: Bike,7: Joint Maintenance,0
06: E-Bike,05: Bike,7: Joint Maintenance,0
01: SOV,08: Walk to Transit,7: Joint Maintenance,0
02: Shared Ride 2,08: Walk to Transit,7: Joint Maintenance,0
03: Shared Ride 3+,08: Walk to Transit,7: Joint Maintenance,0
04: Walk,08: Walk to Transit,7: Joint Maintenance,0
05: Bike,08: Walk to Transit,7: Joint Maintenance,0
08: Walk to Transit,08: Walk to Transit,7: Joint Maintenance,0
09: PNR to Transit,08: Walk to Transit,7: Joint Maintenance,0
10: KNR to Transit,08: Walk to Transit,7: Joint Maintenance,0
11: TNC to Transit,08: Walk to Transit,7: Joint Maintenance,0
12: Taxi,08: Walk to Transit,7: Joint Maintenance,0
13: TNC Single,08: Walk to Transit,7: Joint Maintenance,0
14: TNC Shared,08: Walk to Transit,7: Joint Maintenance,0
15: School Bus,08: Walk to Transit,7: Joint Maintenance,0
07: E-Scooter,08: Walk to Transit,7: Joint Maintenance,0
06: E-Bike,08: Walk to Transit,7: Joint Maintenance,0
01: SOV,09: PNR to Transit,7: Joint Maintenance,0
02: Shared Ride 2,09: PNR to Transit,7: Joint Maintenance,0
03: Shared Ride 3+,09: PNR to Transit,7: Joint Maintenance,0
04: Walk,09: PNR to Transit,7: Joint Maintenance,0
05: Bike,09: PNR to Transit,7: Joint Maintenance,0
08: Walk to Transit,09: PNR to Transit,7: Joint Maintenance,0
09: PNR to Transit,09: PNR to Transit,7: Joint Maintenance,0
10: KNR to Transit,09: PNR to Transit,7: Joint Maintenance,0
11: TNC to Transit,09: PNR to Transit,7: Joint Maintenance,0
12: Taxi,09: PNR to Transit,7: Joint Maintenance,0
13: TNC Single,09: PNR to Transit,7: Joint Maintenance,0
14: TNC Shared,09: PNR to Transit,7: Joint Maintenance,0
15: School Bus,09: PNR to Transit,7: Joint Maintenance,0
07: E-Scooter,09: PNR to Transit,7: Joint Maintenance,0
06: E-Bike,09: PNR to Transit,7: Joint Maintenance,0
01: SOV,10: KNR to Transit,7: Joint Maintenance,0
02: Shared Ride 2,10: KNR to Transit,7: Joint Maintenance,0
03: Shared Ride 3+,10: KNR to Transit,7: Joint Maintenance,0
04: Walk,10: KNR to Transit,7: Joint Maintenance,0
05: Bike,10: KNR to Transit,7: Joint Maintenance,0
08: Walk to Transit,10: KNR to Transit,7: Joint Maintenance,0
09: PNR to Transit,10: KNR to Transit,7: Joint Maintenance,0
10: KNR to Transit,10: KNR to Transit,7: Joint Maintenance,0
11: TNC to Transit,10: KNR to Transit,7: Joint Maintenance,0
12: Taxi,10: KNR to Transit,7: Joint Maintenance,0
13: TNC Single,10: KNR to Transit,7: Joint Maintenance,0
14: TNC Shared,10: KNR to Transit,7: Joint Maintenance,0
15: School Bus,10: KNR to Transit,7: Joint Maintenance,0
07: E-Scooter,10: KNR to Transit,7: Joint Maintenance,0
06: E-Bike,10: KNR to Transit,7: Joint Maintenance,0
01: SOV,11: TNC to Transit,7: Joint Maintenance,0
02: Shared Ride 2,11: TNC to Transit,7: Joint Maintenance,0
03: Shared Ride 3+,11: TNC to Transit,7: Joint Maintenance,0
04: Walk,11: TNC to Transit,7: Joint Maintenance,0
05: Bike,11: TNC to Transit,7: Joint Maintenance,0
08: Walk to Transit,11: TNC to Transit,7: Joint Maintenance,0
09: PNR to Transit,11: TNC to Transit,7: Joint Maintenance,0
10: KNR to Transit,11: TNC to Transit,7: Joint Maintenance,0
11: TNC to Transit,11: TNC to Transit,7: Joint Maintenance,0
12: Taxi,11: TNC to Transit,7: Joint Maintenance,0
13: TNC Single,11: TNC to Transit,7: Joint Maintenance,0
14: TNC Shared,11: TNC to Transit,7: Joint Maintenance,0
15: School Bus,11: TNC to Transit,7: Joint Maintenance,0
07: E-Scooter,11: TNC to Transit,7: Joint Maintenance,0
06: E-Bike,11: TNC to Transit,7: Joint Maintenance,0
01: SOV,12: Taxi,7: Joint Maintenance,0
02: Shared Ride 2,12: Taxi,7: Joint Maintenance,0
03: Shared Ride 3+,12: Taxi,7: Joint Maintenance,0
04: Walk,12: Taxi,7: Joint Maintenance,0
05: Bike,12: Taxi,7: Joint Maintenance,0
08: Walk to Transit,12: Taxi,7: Joint Maintenance,0
09: PNR to Transit,12: Taxi,7: Joint Maintenance,0
10: KNR to Transit,12: Taxi,7: Joint Maintenance,0
11: TNC to Transit,12: Taxi,7: Joint Maintenance,0
12: Taxi,12: Taxi,7: Joint Maintenance,0
13: TNC Single,12: Taxi,7: Joint Maintenance,0
14: TNC Shared,12: Taxi,7: Joint Maintenance,0
15: School Bus,12: Taxi,7: Joint Maintenance,0
07: E-Scooter,12: Taxi,7: Joint Maintenance,0
06: E-Bike,12: Taxi,7: Joint Maintenance,0
01: SOV,13: TNC Single,7: Joint Maintenance,0
02: Shared Ride 2,13: TNC Single,7: Joint Maintenance,0
03: Shared Ride 3+,13: TNC Single,7: Joint Maintenance,0
04: Walk,13: TNC Single,7: Joint Maintenance,0
05: Bike,13: TNC Single,7: Joint Maintenance,0
08: Walk to Transit,13: TNC Single,7: Joint Maintenance,0
09: PNR to Transit,13: TNC Single,7: Joint Maintenance,0
10: KNR to Transit,13: TNC Single,7: Joint Maintenance,0
11: TNC to Transit,13: TNC Single,7: Joint Maintenance,0
12: Taxi,13: TNC Single,7: Joint Maintenance,0
13: TNC Single,13: TNC Single,7: Joint Maintenance,0
14: TNC Shared,13: TNC Single,7: Joint Maintenance,0
15: School Bus,13: TNC Single,7: Joint Maintenance,0
07: E-Scooter,13: TNC Single,7: Joint Maintenance,0
06: E-Bike,13: TNC Single,7: Joint Maintenance,0
01: SOV,14: TNC Shared,7: Joint Maintenance,0
02: Shared Ride 2,14: TNC Shared,7: Joint Maintenance,0
03: Shared Ride 3+,14: TNC Shared,7: Joint Maintenance,0
04: Walk,14: TNC Shared,7: Joint Maintenance,0
05: Bike,14: TNC Shared,7: Joint Maintenance,0
08: Walk to Transit,14: TNC Shared,7: Joint Maintenance,0
09: PNR to Transit,14: TNC Shared,7: Joint Maintenance,0
10: KNR to Transit,14: TNC Shared,7: Joint Maintenance,0
11: TNC to Transit,14: TNC Shared,7: Joint Maintenance,0
12: Taxi,14: TNC Shared,7: Joint Maintenance,0
13: TNC Single,14: TNC Shared,7: Joint Maintenance,0
14: TNC Shared,14: TNC Shared,7: Joint Maintenance,0
15: School Bus,14: TNC Shared,7: Joint Maintenance,0
07: E-Scooter,14: TNC Shared,7: Joint Maintenance,0
06: E-Bike,14: TNC Shared,7: Joint Maintenance,0
01: SOV,15: School Bus,7: Joint Maintenance,0
02: Shared Ride 2,15: School Bus,7: Joint Maintenance,0
03: Shared Ride 3+,15: School Bus,7: Joint Maintenance,0
04: Walk,15: School Bus,7: Joint Maintenance,0
05: Bike,15: School Bus,7: Joint Maintenance,0
08: Walk to Transit,15: School Bus,7: Joint Maintenance,0
09: PNR to Transit,15: School Bus,7: Joint Maintenance,0
10: KNR to Transit,15: School Bus,7: Joint Maintenance,0
11: TNC to Transit,15: School Bus,7: Joint Maintenance,0
12: Taxi,15: School Bus,7: Joint Maintenance,0
13: TNC Single,15: School Bus,7: Joint Maintenance,0
14: TNC Shared,15: School Bus,7: Joint Maintenance,0
15: School Bus,15: School Bus,7: Joint Maintenance,0
07: E-Scooter,15: School Bus,7: Joint Maintenance,0
06: E-Bike,15: School Bus,7: Joint Maintenance,0
01: SOV,07: E-Scooter,7: Joint Maintenance,0
02: Shared Ride 2,07: E-Scooter,7: Joint Maintenance,0
03: Shared Ride 3+,07: E-Scooter,7: Joint Maintenance,0
04: Walk,07: E-Scooter,7: Joint Maintenance,0
05: Bike,07: E-Scooter,7: Joint Maintenance,0
08: Walk to Transit,07: E-Scooter,7: Joint Maintenance,0
09: PNR to Transit,07: E-Scooter,7: Joint Maintenance,0
10: KNR to Transit,07: E-Scooter,7: Joint Maintenance,0
11: TNC to Transit,07: E-Scooter,7: Joint Maintenance,0
12: Taxi,07: E-Scooter,7: Joint Maintenance,0
13: TNC Single,07: E-Scooter,7: Joint Maintenance,0
14: TNC Shared,07: E-Scooter,7: Joint Maintenance,0
15: School Bus,07: E-Scooter,7: Joint Maintenance,0
07: E-Scooter,07: E-Scooter,7: Joint Maintenance,0
06: E-Bike,07: E-Scooter,7: Joint Maintenance,0
01: SOV,06: E-Bike,7: Joint Maintenance,0
02: Shared Ride 2,06: E-Bike,7: Joint Maintenance,0
03: Shared Ride 3+,06: E-Bike,7: Joint Maintenance,0
04: Walk,06: E-Bike,7: Joint Maintenance,0
05: Bike,06: E-Bike,7: Joint Maintenance,0
08: Walk to Transit,06: E-Bike,7: Joint Maintenance,0
09: PNR to Transit,06: E-Bike,7: Joint Maintenance,0
10: KNR to Transit,06: E-Bike,7: Joint Maintenance,0
11: TNC to Transit,06: E-Bike,7: Joint Maintenance,0
12: Taxi,06: E-Bike,7: Joint Maintenance,0
13: TNC Single,06: E-Bike,7: Joint Maintenance,0
14: TNC Shared,06: E-Bike,7: Joint Maintenance,0
15: School Bus,06: E-Bike,7: Joint Maintenance,0
07: E-Scooter,06: E-Bike,7: Joint Maintenance,0
06: E-Bike,06: E-Bike,7: Joint Maintenance,794.8764039
01: SOV,01: SOV,8: Joint Discretionary,0
02: Shared Ride 2,01: SOV,8: Joint Discretionary,0
03: Shared Ride 3+,01: SOV,8: Joint Discretionary,0
04: Walk,01: SOV,8: Joint Discretionary,0
05: Bike,01: SOV,8: Joint Discretionary,0
08: Walk to Transit,01: SOV,8: Joint Discretionary,0
09: PNR to Transit,01: SOV,8: Joint Discretionary,0
10: KNR to Transit,01: SOV,8: Joint Discretionary,0
11: TNC to Transit,01: SOV,8: Joint Discretionary,0
12: Taxi,01: SOV,8: Joint Discretionary,0
13: TNC Single,01: SOV,8: Joint Discretionary,0
14: TNC Shared,01: SOV,8: Joint Discretionary,0
15: School Bus,01: SOV,8: Joint Discretionary,0
07: E-Scooter,01: SOV,8: Joint Discretionary,0
06: E-Bike,01: SOV,8: Joint Discretionary,0
01: SOV,02: Shared Ride 2,8: Joint Discretionary,0
02: Shared Ride 2,02: Shared Ride 2,8: Joint Discretionary,134076.009
03: Shared Ride 3+,02: Shared Ride 2,8: Joint Discretionary,0
04: Walk,02: Shared Ride 2,8: Joint Discretionary,999.4201235
05: Bike,02: Shared Ride 2,8: Joint Discretionary,0
08: Walk to Transit,02: Shared Ride 2,8: Joint Discretionary,0
09: PNR to Transit,02: Shared Ride 2,8: Joint Discretionary,0
10: KNR to Transit,02: Shared Ride 2,8: Joint Discretionary,0
11: TNC to Transit,02: Shared Ride 2,8: Joint Discretionary,0
12: Taxi,02: Shared Ride 2,8: Joint Discretionary,0
13: TNC Single,02: Shared Ride 2,8: Joint Discretionary,0
14: TNC Shared,02: Shared Ride 2,8: Joint Discretionary,0
15: School Bus,02: Shared Ride 2,8: Joint Discretionary,0
07: E-Scooter,02: Shared Ride 2,8: Joint Discretionary,0
06: E-Bike,02: Shared Ride 2,8: Joint Discretionary,0
01: SOV,03: Shared Ride 3+,8: Joint Discretionary,0
02: Shared Ride 2,03: Shared Ride 3+,8: Joint Discretionary,510.3952653
03: Shared Ride 3+,03: Shared Ride 3+,8: Joint Discretionary,67861.70143
04: Walk,03: Shared Ride 3+,8: Joint Discretionary,0
05: Bike,03: Shared Ride 3+,8: Joint Discretionary,0
08: Walk to Transit,03: Shared Ride 3+,8: Joint Discretionary,0
09: PNR to Transit,03: Shared Ride 3+,8: Joint Discretionary,0
10: KNR to Transit,03: Shared Ride 3+,8: Joint Discretionary,0
11: TNC to Transit,03: Shared Ride 3+,8: Joint Discretionary,0
12: Taxi,03: Shared Ride 3+,8: Joint Discretionary,0
13: TNC Single,03: Shared Ride 3+,8: Joint Discretionary,0
14: TNC Shared,03: Shared Ride 3+,8: Joint Discretionary,0
15: School Bus,03: Shared Ride 3+,8: Joint Discretionary,0
07: E-Scooter,03: Shared Ride 3+,8: Joint Discretionary,0
06: E-Bike,03: Shared Ride 3+,8: Joint Discretionary,0
01: SOV,04: Walk,8: Joint Discretionary,0
02: Shared Ride 2,04: Walk,8: Joint Discretionary,0
03: Shared Ride 3+,04: Walk,8: Joint Discretionary,0
04: Walk,04: Walk,8: Joint Discretionary,35852.34379
05: Bike,04: Walk,8: Joint Discretionary,0
08: Walk to Transit,04: Walk,8: Joint Discretionary,0
09: PNR to Transit,04: Walk,8: Joint Discretionary,0
10: KNR to Transit,04: Walk,8: Joint Discretionary,0
11: TNC to Transit,04: Walk,8: Joint Discretionary,0
12: Taxi,04: Walk,8: Joint Discretionary,0
13: TNC Single,04: Walk,8: Joint Discretionary,0
14: TNC Shared,04: Walk,8: Joint Discretionary,0
15: School Bus,04: Walk,8: Joint Discretionary,0
07: E-Scooter,04: Walk,8: Joint Discretionary,0
06: E-Bike,04: Walk,8: Joint Discretionary,0
01: SOV,05: Bike,8: Joint Discretionary,0
02: Shared Ride 2,05: Bike,8: Joint Discretionary,0
03: Shared Ride 3+,05: Bike,8: Joint Discretionary,0
04: Walk,05: Bike,8: Joint Discretionary,0
05: Bike,05: Bike,8: Joint Discretionary,632.9716217
08: Walk to Transit,05: Bike,8: Joint Discretionary,0
09: PNR to Transit,05: Bike,8: Joint Discretionary,0
10: KNR to Transit,05: Bike,8: Joint Discretionary,0
11: TNC to Transit,05: Bike,8: Joint Discretionary,0
12: Taxi,05: Bike,8: Joint Discretionary,0
13: TNC Single,05: Bike,8: Joint Discretionary,0
14: TNC Shared,05: Bike,8: Joint Discretionary,0
15: School Bus,05: Bike,8: Joint Discretionary,0
07: E-Scooter,05: Bike,8: Joint Discretionary,0
06: E-Bike,05: Bike,8: Joint Discretionary,0
01: SOV,08: Walk to Transit,8: Joint Discretionary,0
02: Shared Ride 2,08: Walk to Transit,8: Joint Discretionary,0
03: Shared Ride 3+,08: Walk to Transit,8: Joint Discretionary,0
04: Walk,08: Walk to Transit,8: Joint Discretionary,41.55183698
05: Bike,08: Walk to Transit,8: Joint Discretionary,0
08: Walk to Transit,08: Walk to Transit,8: Joint Discretionary,0
09: PNR to Transit,08: Walk to Transit,8: Joint Discretionary,0
10: KNR to Transit,08: Walk to Transit,8: Joint Discretionary,0
11: TNC to Transit,08: Walk to Transit,8: Joint Discretionary,0
12: Taxi,08: Walk to Transit,8: Joint Discretionary,0
13: TNC Single,08: Walk to Transit,8: Joint Discretionary,0
14: TNC Shared,08: Walk to Transit,8: Joint Discretionary,0
15: School Bus,08: Walk to Transit,8: Joint Discretionary,0
07: E-Scooter,08: Walk to Transit,8: Joint Discretionary,0
06: E-Bike,08: Walk to Transit,8: Joint Discretionary,0
01: SOV,09: PNR to Transit,8: Joint Discretionary,0
02: Shared Ride 2,09: PNR to Transit,8: Joint Discretionary,0
03: Shared Ride 3+,09: PNR to Transit,8: Joint Discretionary,0
04: Walk,09: PNR to Transit,8: Joint Discretionary,0
05: Bike,09: PNR to Transit,8: Joint Discretionary,0
08: Walk to Transit,09: PNR to Transit,8: Joint Discretionary,0
09: PNR to Transit,09: PNR to Transit,8: Joint Discretionary,0
10: KNR to Transit,09: PNR to Transit,8: Joint Discretionary,0
11: TNC to Transit,09: PNR to Transit,8: Joint Discretionary,0
12: Taxi,09: PNR to Transit,8: Joint Discretionary,0
13: TNC Single,09: PNR to Transit,8: Joint Discretionary,0
14: TNC Shared,09: PNR to Transit,8: Joint Discretionary,0
15: School Bus,09: PNR to Transit,8: Joint Discretionary,0
07: E-Scooter,09: PNR to Transit,8: Joint Discretionary,0
06: E-Bike,09: PNR to Transit,8: Joint Discretionary,0
01: SOV,10: KNR to Transit,8: Joint Discretionary,0
02: Shared Ride 2,10: KNR to Transit,8: Joint Discretionary,0
03: Shared Ride 3+,10: KNR to Transit,8: Joint Discretionary,0
04: Walk,10: KNR to Transit,8: Joint Discretionary,0
05: Bike,10: KNR to Transit,8: Joint Discretionary,0
08: Walk to Transit,10: KNR to Transit,8: Joint Discretionary,0
09: PNR to Transit,10: KNR to Transit,8: Joint Discretionary,0
10: KNR to Transit,10: KNR to Transit,8: Joint Discretionary,0
11: TNC to Transit,10: KNR to Transit,8: Joint Discretionary,0
12: Taxi,10: KNR to Transit,8: Joint Discretionary,0
13: TNC Single,10: KNR to Transit,8: Joint Discretionary,0
14: TNC Shared,10: KNR to Transit,8: Joint Discretionary,0
15: School Bus,10: KNR to Transit,8: Joint Discretionary,0
07: E-Scooter,10: KNR to Transit,8: Joint Discretionary,0
06: E-Bike,10: KNR to Transit,8: Joint Discretionary,0
01: SOV,11: TNC to Transit,8: Joint Discretionary,0
02: Shared Ride 2,11: TNC to Transit,8: Joint Discretionary,0
03: Shared Ride 3+,11: TNC to Transit,8: Joint Discretionary,0
04: Walk,11: TNC to Transit,8: Joint Discretionary,0
05: Bike,11: TNC to Transit,8: Joint Discretionary,0
08: Walk to Transit,11: TNC to Transit,8: Joint Discretionary,0
09: PNR to Transit,11: TNC to Transit,8: Joint Discretionary,0
10: KNR to Transit,11: TNC to Transit,8: Joint Discretionary,0
11: TNC to Transit,11: TNC to Transit,8: Joint Discretionary,0
12: Taxi,11: TNC to Transit,8: Joint Discretionary,0
13: TNC Single,11: TNC to Transit,8: Joint Discretionary,0
14: TNC Shared,11: TNC to Transit,8: Joint Discretionary,0
15: School Bus,11: TNC to Transit,8: Joint Discretionary,0
07: E-Scooter,11: TNC to Transit,8: Joint Discretionary,0
06: E-Bike,11: TNC to Transit,8: Joint Discretionary,0
01: SOV,12: Taxi,8: Joint Discretionary,0
02: Shared Ride 2,12: Taxi,8: Joint Discretionary,0
03: Shared Ride 3+,12: Taxi,8: Joint Discretionary,0
04: Walk,12: Taxi,8: Joint Discretionary,0
05: Bike,12: Taxi,8: Joint Discretionary,0
08: Walk to Transit,12: Taxi,8: Joint Discretionary,0
09: PNR to Transit,12: Taxi,8: Joint Discretionary,0
10: KNR to Transit,12: Taxi,8: Joint Discretionary,0
11: TNC to Transit,12: Taxi,8: Joint Discretionary,0
12: Taxi,12: Taxi,8: Joint Discretionary,0
13: TNC Single,12: Taxi,8: Joint Discretionary,0
14: TNC Shared,12: Taxi,8: Joint Discretionary,0
15: School Bus,12: Taxi,8: Joint Discretionary,0
07: E-Scooter,12: Taxi,8: Joint Discretionary,0
06: E-Bike,12: Taxi,8: Joint Discretionary,0
01: SOV,13: TNC Single,8: Joint Discretionary,0
02: Shared Ride 2,13: TNC Single,8: Joint Discretionary,0
03: Shared Ride 3+,13: TNC Single,8: Joint Discretionary,0
04: Walk,13: TNC Single,8: Joint Discretionary,0
05: Bike,13: TNC Single,8: Joint Discretionary,0
08: Walk to Transit,13: TNC Single,8: Joint Discretionary,0
09: PNR to Transit,13: TNC Single,8: Joint Discretionary,0
10: KNR to Transit,13: TNC Single,8: Joint Discretionary,0
